node_id,title,voltage,lat,lng
13416,BARRANCO TIRAJANA 220,220,27.806469794917,-15.438574023138
13423,PORIS 220,220,28.160727667377,-16.445832740432
12803,GRANADILLA 220,220,28.085514176123,-16.496137901804
6790,AGUAYO 220,220,43.119427225565,-4.0200349370389
6792,ASTILLERO 220,220,43.395634305849,-3.8271211900081
12697,CICERO 220,220,43.392419221703,-3.5240003528023
12951,MATAPORQUERA 220,220,42.87962943268,-4.1605604405169
13087,PUENTE S.MIGUEL 220,220,43.356562107296,-4.079028870942
7220,CACICEDO 220,220,43.436073208835,-3.8673537159354
6915,ALCOCERO DE MOLA 220,220,42.48640661943,-3.3658686230042
12698,CILLAMAYOR 220,220,42.868109642764,-4.2611075203595
12710,COMPOSTILLA 220,220,42.614026585435,-12.566237702735
12736,EL CERRO 220,220,42.733433769062,-3.6497061351052
12812,GUARDO 220,220,42.818501230603,-4.8523221520272
12895,LAS ARROYADAS 220,220,41.525402623822,-4.714278456961
12900,LAS MAZORRAS 220,220,42.852824104938,-3.6376870805261
12927,LUBIAN 220,220,42.039008241802,-12.893026575346
12959,MEDINA DEL CAMPO 220,220,41.327472949072,-4.9109307771468
12979,MONCAYO 220,220,41.746378180905,-1.9239592978152
12981,MONTEARENAS 220,220,42.572977022205,-12.550126910827
13000,MUDARRA 220,220,41.789660715334,-4.9366149630464
13034,PALENCIA 220,220,41.998887623579,-4.499295690666
13083,PUEBLA DE SANABRIA 220,220,42.06160729967,-12.623762995577
13169,RENEDO 220,220,41.643553391827,-4.6772354340814
13173,RICOBAYO 220,220,41.527678042016,-5.9877398917561
6954,SANTA MARINA 220,220,42.669827423654,-12.512932285123
6955,SANTIZ 220,220,41.196939882825,-5.8762246145213
6956,SAUCELLE 220,220,41.043477756207,-12.806849634546
6958,TORDESILLAS 220,220,41.506704904627,-5.013333330411
6959,TREVAGO 220,220,41.872979369233,-2.1212757218663
7371,VALLADOLID NUEVO 220,220,41.647742707593,-4.7428511106793
6960,VALLEJERA 220,220,42.168605186947,-4.1694015963993
6789,VILLABLINO 220,220,42.939030720563,-12.28763096279
6964,VILLALBILLA 220,220,42.341055806626,-3.780601159508
